{disease_id}	{index}
OMIM:246560	2628
OMIM:246570	2629
OMIM:246650	2630
OMIM:246700	2631
OMIM:246900	2632
OMIM:247100	2633
OMIM:247150	2634
OMIM:247200	2635
OMIM:247410	2636
OMIM:247420	2637
OMIM:247430	2638
OMIM:247440	2639
OMIM:247450	2640
OMIM:247610	2641
OMIM:247630	2642
OMIM:247640	2643
OMIM:247650	2644
OMIM:247800	2645
OMIM:247950	2646
OMIM:247990	2647
OMIM:248000	2648
OMIM:248010	2649
OMIM:248100	2650
OMIM:248110	2651
OMIM:248190	2652
OMIM:248200	2653
OMIM:248250	2654
OMIM:248260	2655
OMIM:248300	2656
OMIM:248310	2657
OMIM:248340	2658
OMIM:248350	2659
OMIM:248360	2660
OMIM:248370	2661
OMIM:248390	2662
OMIM:248400	2663
OMIM:248450	2664
OMIM:248500	2665
OMIM:248510	2666
OMIM:248600	2667
OMIM:248700	2668
OMIM:248760	2669
OMIM:248770	2670
OMIM:248800	2671
OMIM:248900	2672
OMIM:248910	2673
OMIM:248950	2674
OMIM:249000	2675
OMIM:249100	2676
OMIM:249230	2677
OMIM:249240	2678
OMIM:249270	2679
OMIM:249300	2680
OMIM:249310	2681
OMIM:249400	2682
OMIM:249420	2683
OMIM:249500	2684
OMIM:249599	2685
OMIM:249600	2686
OMIM:249620	2687
OMIM:249630	2688
OMIM:249650	2689
OMIM:249660	2690
OMIM:249670	2691
OMIM:249700	2692
OMIM:249710	2693
OMIM:249900	2694
OMIM:250100	2695
OMIM:250215	2696
OMIM:250220	2697
OMIM:250230	2698
OMIM:250250	2699
OMIM:250300	2700
OMIM:250400	2701
OMIM:250410	2702
OMIM:250420	2703
OMIM:250450	2704
OMIM:250460	2705
OMIM:250500	2706
OMIM:250620	2707
OMIM:250650	2708
OMIM:250700	2709
OMIM:250790	2710
OMIM:250800	2711
OMIM:250850	2712
OMIM:250900	2713
OMIM:250940	2714
OMIM:250950	2715
OMIM:250951	2716
OMIM:251000	2717
OMIM:251100	2718
OMIM:251110	2719
OMIM:251120	2720
OMIM:251190	2721
OMIM:251200	2722
OMIM:251220	2723
OMIM:251230	2724
OMIM:251240	2725
OMIM:251250	2726
OMIM:251255	2727
OMIM:251260	2728
OMIM:251270	2729
OMIM:251280	2730
OMIM:251290	2731
OMIM:251300	2732
OMIM:251400	2733
OMIM:251450	2734
OMIM:251505	2735
OMIM:251600	2736
OMIM:251700	2737
OMIM:251750	2738
OMIM:251800	2739
OMIM:251850	2740
OMIM:251880	2741
OMIM:251900	2742
OMIM:251945	2743
OMIM:251950	2744
OMIM:252010	2745
OMIM:252011	2746
OMIM:252100	2747
OMIM:252150	2748
OMIM:252160	2749
OMIM:252250	2750
OMIM:252270	2751
OMIM:252300	2752
OMIM:252320	2753
OMIM:252350	2754
OMIM:252500	2755
OMIM:252600	2756
OMIM:252605	2757
OMIM:252650	2758
OMIM:252700	2759
OMIM:252900	2760
OMIM:252920	2761
OMIM:252930	2762
OMIM:252940	2763
OMIM:253000	2764
OMIM:253010	2765
OMIM:253200	2766
OMIM:253220	2767
OMIM:253240	2768
OMIM:253250	2769
OMIM:253260	2770
OMIM:253270	2771
OMIM:253280	2772
OMIM:253290	2773
OMIM:253300	2774
OMIM:253310	2775
OMIM:253320	2776
OMIM:253400	2777
OMIM:253550	2778
OMIM:253590	2779
OMIM:253600	2780
OMIM:253601	2781
OMIM:253700	2782
OMIM:253800	2783
OMIM:253900	2784
OMIM:254000	2785
OMIM:254090	2786
OMIM:254100	2787
OMIM:254110	2788
OMIM:254120	2789
OMIM:254130	2790
OMIM:254150	2791
OMIM:254190	2792
OMIM:254200	2793
OMIM:254210	2794
OMIM:254300	2795
OMIM:254400	2796
OMIM:254450	2797
OMIM:254500	2798
OMIM:254600	2799
OMIM:254700	2800
OMIM:254770	2801
OMIM:254780	2802
OMIM:254800	2803
OMIM:254900	2804
OMIM:254940	2805
OMIM:254950	2806
OMIM:254960	2807
OMIM:255100	2808
OMIM:255110	2809
OMIM:255120	2810
OMIM:255125	2811
OMIM:255140	2812
OMIM:255160	2813
OMIM:255200	2814
OMIM:255300	2815
OMIM:255310	2816
OMIM:255320	2817
OMIM:255500	2818
OMIM:255600	2819
OMIM:255700	2820
OMIM:255710	2821
OMIM:255800	2822
OMIM:255900	2823
OMIM:255960	2824
OMIM:255980	2825
OMIM:255990	2826
OMIM:255995	2827
OMIM:256000	2828
OMIM:256020	2829
OMIM:256030	2830
OMIM:256040	2831
OMIM:256050	2832
OMIM:256100	2833
OMIM:256120	2834
OMIM:256150	2835
OMIM:256200	2836
OMIM:256300	2837
OMIM:256370	2838
OMIM:256450	2839
OMIM:256500	2840
OMIM:256520	2841
OMIM:256540	2842
OMIM:256550	2843
OMIM:256600	2844
OMIM:256690	2845
OMIM:256700	2846
OMIM:256710	2847
OMIM:256720	2848
OMIM:256730	2849
OMIM:256731	2850
OMIM:256800	2851
OMIM:256810	2852
OMIM:256840	2853
OMIM:256850	2854
OMIM:256855	2855
OMIM:256860	2856
OMIM:256870	2857
OMIM:257000	2858
OMIM:257100	2859
OMIM:257150	2860
OMIM:257200	2861
OMIM:257220	2862
OMIM:257270	2863
OMIM:257300	2864
OMIM:257320	2865
OMIM:257350	2866
OMIM:257400	2867
OMIM:257500	2868
OMIM:257550	2869
OMIM:257600	2870
OMIM:257790	2871
OMIM:257800	2872
OMIM:257850	2873
OMIM:257910	2874
OMIM:257920	2875
OMIM:257960	2876
OMIM:257970	2877
OMIM:257980	2878
OMIM:258040	2879
OMIM:258100	2880
OMIM:258150	2881
OMIM:258200	2882
OMIM:258300	2883
OMIM:258315	2884
OMIM:258320	2885
OMIM:258360	2886
OMIM:258400	2887
OMIM:258450	2888
OMIM:258470	2889
OMIM:258480	2890
OMIM:258500	2891
OMIM:258501	2892
OMIM:258650	2893
OMIM:258660	2894
OMIM:258700	2895
OMIM:258800	2896
OMIM:258840	2897
OMIM:258850	2898
OMIM:258860	2899
OMIM:258865	2900
OMIM:258870	2901
OMIM:258900	2902
OMIM:259050	2903
OMIM:259100	2904
OMIM:259200	2905
OMIM:259250	2906
OMIM:259270	2907
OMIM:259410	2908
OMIM:259420	2909
OMIM:259440	2910
OMIM:259450	2911
OMIM:259500	2912
OMIM:259550	2913
OMIM:259600	2914
OMIM:259610	2915
OMIM:259650	2916
OMIM:259660	2917
OMIM:259680	2918
OMIM:259690	2919
OMIM:259700	2920
OMIM:259710	2921
OMIM:259720	2922
OMIM:259730	2923
OMIM:259750	2924
OMIM:259770	2925
OMIM:259775	2926
OMIM:259780	2927
OMIM:259900	2928
OMIM:260000	2929
OMIM:260005	2930
OMIM:260100	2931
OMIM:260130	2932
OMIM:260150	2933
OMIM:260200	2934
OMIM:260300	2935
OMIM:260350	2936
OMIM:260370	2937
OMIM:260400	2938
OMIM:260450	2939
OMIM:260470	2940
OMIM:260480	2941
OMIM:260500	2942
OMIM:260530	2943
OMIM:260540	2944
OMIM:260555	2945
OMIM:260565	2946
OMIM:260570	2947
OMIM:260600	2948
OMIM:260650	2949
OMIM:260660	2950
OMIM:260800	2951
OMIM:260900	2952
OMIM:260910	2953
OMIM:260920	2954
OMIM:260950	2955
OMIM:260970	2956
OMIM:261000	2957
OMIM:261100	2958
OMIM:261400	2959
OMIM:261500	2960
OMIM:261515	2961
OMIM:261540	2962
OMIM:261550	2963
OMIM:261560	2964
OMIM:261575	2965
OMIM:261590	2966
OMIM:261600	2967
OMIM:261630	2968
OMIM:261640	2969
OMIM:261650	2970
OMIM:261670	2971
OMIM:261680	2972
OMIM:261740	2973
OMIM:261750	2974
OMIM:261800	2975
OMIM:261900	2976
OMIM:261990	2977
OMIM:262000	2978
OMIM:262020	2979
OMIM:262190	2980
OMIM:262300	2981
OMIM:262400	2982
OMIM:262500	2983
OMIM:262600	2984
OMIM:262650	2985
OMIM:262700	2986
OMIM:262710	2987
OMIM:262800	2988
OMIM:262850	2989
OMIM:262875	2990
OMIM:262890	2991
OMIM:262900	2992
OMIM:263000	2993
OMIM:263100	2994
OMIM:263200	2995
OMIM:263210	2996
OMIM:263300	2997
OMIM:263400	2998
OMIM:263450	2999
OMIM:263520	3000
OMIM:263540	3001
OMIM:263550	3002
OMIM:263570	3003
OMIM:263600	3004
OMIM:263610	3005
OMIM:263630	3006
OMIM:263650	3007
OMIM:263700	3008
OMIM:263750	3009
OMIM:263800	3010
OMIM:264010	3011
OMIM:264050	3012
OMIM:264060	3013
OMIM:264070	3014
OMIM:264080	3015
OMIM:264090	3016
OMIM:264110	3017
OMIM:264120	3018
OMIM:264140	3019
OMIM:264180	3020
OMIM:264270	3021
OMIM:264300	3022
OMIM:264350	3023
OMIM:264420	3024
OMIM:264470	3025
OMIM:264475	3026
OMIM:264480	3027
OMIM:264500	3028
OMIM:264600	3029
OMIM:264700	3030
OMIM:264800	3031
OMIM:265000	3032
OMIM:265050	3033
OMIM:265100	3034
OMIM:265120	3035
OMIM:265140	3036
OMIM:265150	3037
OMIM:265200	3038
OMIM:265300	3039
OMIM:265380	3040
OMIM:265400	3041
OMIM:265430	3042
OMIM:265450	3043
OMIM:265500	3044
OMIM:265600	3045
OMIM:265800	3046
OMIM:265850	3047
OMIM:265880	3048
OMIM:265900	3049
OMIM:265950	3050
OMIM:266100	3051
OMIM:266120	3052
OMIM:266130	3053
OMIM:266140	3054
OMIM:266150	3055
OMIM:266200	3056
OMIM:266250	3057
OMIM:266255	3058
OMIM:266265	3059
OMIM:266270	3060
OMIM:266280	3061
OMIM:266300	3062
OMIM:266350	3063
OMIM:266400	3064
OMIM:266500	3065
OMIM:266510	3066
OMIM:266600	3067
OMIM:266810	3068
OMIM:266900	3069
OMIM:266910	3070
OMIM:266920	3071
OMIM:267000	3072
OMIM:267010	3073
OMIM:267200	3074
OMIM:267300	3075
OMIM:267400	3076
OMIM:267430	3077
OMIM:267450	3078
OMIM:267480	3079
OMIM:267500	3080
OMIM:267700	3081
OMIM:267730	3082
OMIM:267740	3083
OMIM:267750	3084
OMIM:267760	3085
OMIM:267800	3086
OMIM:267900	3087
OMIM:268000	3088
OMIM:268010	3089
OMIM:268020	3090
OMIM:268025	3091
OMIM:268040	3092
OMIM:268050	3093
OMIM:268060	3094
OMIM:268080	3095
OMIM:268100	3096
OMIM:268130	3097
OMIM:268150	3098
OMIM:268200	3099
OMIM:268210	3100
OMIM:268220	3101
OMIM:268240	3102
OMIM:268250	3103
OMIM:268300	3104
OMIM:268305	3105
OMIM:268310	3106
OMIM:268315	3107
OMIM:268320	3108
OMIM:268400	3109
OMIM:268500	3110
OMIM:268650	3111
OMIM:268700	3112
OMIM:268800	3113
OMIM:268850	3114
OMIM:268900	3115
OMIM:269000	3116
OMIM:269150	3117
OMIM:269160	3118
OMIM:269200	3119
OMIM:269250	3120
OMIM:269300	3121
OMIM:269400	3122
OMIM:269500	3123
OMIM:269600	3124
OMIM:269630	3125
OMIM:269650	3126
OMIM:269700	3127
OMIM:269720	3128
OMIM:269800	3129
OMIM:269840	3130
OMIM:269860	3131
OMIM:269870	3132
OMIM:269880	3133
OMIM:269920	3134
OMIM:269921	3135
OMIM:270100	3136
OMIM:270150	3137
OMIM:270200	3138
OMIM:270220	3139
OMIM:270300	3140
OMIM:270350	3141
OMIM:270400	3142
OMIM:270420	3143
OMIM:270425	3144
OMIM:270450	3145
OMIM:270460	3146
OMIM:270500	3147
OMIM:270550	3148
OMIM:270600	3149
OMIM:270685	3150
OMIM:270700	3151
OMIM:270750	3152
OMIM:270800	3153
OMIM:270805	3154
OMIM:270850	3155
OMIM:270900	3156
OMIM:270950	3157
OMIM:270960	3158
OMIM:270970	3159
OMIM:271109	3160
OMIM:271110	3161
OMIM:271150	3162
OMIM:271200	3163
OMIM:271220	3164
OMIM:271225	3165
OMIM:271245	3166
OMIM:271250	3167
OMIM:271270	3168
OMIM:271310	3169
OMIM:271320	3170
OMIM:271322	3171
OMIM:271400	3172
OMIM:271500	3173
OMIM:271510	3174
OMIM:271520	3175
OMIM:271530	3176
OMIM:271600	3177
OMIM:271620	3178
OMIM:271630	3179
OMIM:271640	3180
OMIM:271650	3181
OMIM:271665	3182
OMIM:271700	3183
OMIM:271900	3184
OMIM:271930	3185
OMIM:271950	3186
OMIM:271960	3187
OMIM:271980	3188
OMIM:272000	3189
OMIM:272100	3190
OMIM:272120	3191
OMIM:272150	3192
OMIM:272200	3193
OMIM:272300	3194
OMIM:272350	3195
OMIM:272370	3196
OMIM:272430	3197
OMIM:272440	3198
OMIM:272450	3199
OMIM:272460	3200
OMIM:272600	3201
OMIM:272620	3202
OMIM:272650	3203
OMIM:272700	3204
OMIM:272750	3205
OMIM:272800	3206
OMIM:272950	3207
OMIM:272980	3208
OMIM:273000	3209
OMIM:273050	3210
OMIM:273120	3211
OMIM:273150	3212
OMIM:273250	3213
OMIM:273300	3214
OMIM:273390	3215
OMIM:273395	3216
OMIM:273400	3217
OMIM:273490	3218
OMIM:273600	3219
OMIM:273680	3220
OMIM:273730	3221
OMIM:273740	3222
OMIM:273750	3223
OMIM:273770	3224
OMIM:273800	3225
OMIM:273900	3226
OMIM:274000	3227
OMIM:274150	3228
OMIM:274190	3229
OMIM:274200	3230
OMIM:274205	3231
OMIM:274210	3232
OMIM:274230	3233
OMIM:274240	3234
OMIM:274265	3235
OMIM:274270	3236
OMIM:274300	3237
OMIM:274400	3238
OMIM:274500	3239
OMIM:274600	3240
OMIM:274700	3241
OMIM:274800	3242
OMIM:274900	3243
OMIM:275000	3244
OMIM:275100	3245
OMIM:275120	3246
OMIM:275190	3247
OMIM:275200	3248
OMIM:275210	3249
OMIM:275220	3250
OMIM:275230	3251
OMIM:275240	3252
OMIM:275250	3253
OMIM:275300	3254
OMIM:275350	3255
OMIM:275355	3256
OMIM:275370	3257
OMIM:275400	3258
OMIM:275450	3259
OMIM:275595	3260
OMIM:275630	3261
OMIM:275900	3262
OMIM:276100	3263
OMIM:276200	3264
OMIM:276300	3265
OMIM:276400	3266
OMIM:276410	3267
OMIM:276600	3268
OMIM:276700	3269
OMIM:276710	3270
OMIM:276800	3271
OMIM:276820	3272
OMIM:276821	3273
OMIM:276822	3274
OMIM:276880	3275
OMIM:276900	3276
OMIM:276901	3277
OMIM:276902	3278
OMIM:276904	3279
OMIM:276950	3280
OMIM:277000	3281
OMIM:277100	3282
OMIM:277150	3283
OMIM:277170	3284
OMIM:277175	3285
OMIM:277180	3286
OMIM:277200	3287
OMIM:277300	3288
OMIM:277320	3289
OMIM:277350	3290
OMIM:277380	3291
OMIM:277400	3292
OMIM:277410	3293
OMIM:277440	3294
OMIM:277450	3295
OMIM:277460	3296
OMIM:277465	3297
OMIM:277470	3298
OMIM:277480	3299
OMIM:277580	3300
OMIM:277590	3301
OMIM:277600	3302
OMIM:277700	3303
OMIM:277720	3304
OMIM:277730	3305
OMIM:277740	3306
OMIM:277900	3307
OMIM:277950	3308
OMIM:277990	3309
OMIM:278000	3310
OMIM:278100	3311
OMIM:278150	3312
OMIM:278200	3313
OMIM:278250	3314
OMIM:278300	3315
OMIM:278700	3316
OMIM:278720	3317
OMIM:278730	3318
OMIM:278740	3319
OMIM:278750	3320
OMIM:278760	3321
OMIM:278780	3322
OMIM:278800	3323
OMIM:278850	3324
OMIM:278900	3325
OMIM:279000	3326
OMIM:280000	3327
OMIM:300000	3328
OMIM:300001	3329
OMIM:300004	3330
OMIM:300009	3331
OMIM:300018	3332
OMIM:300029	3333
OMIM:300030	3334
OMIM:300042	3335
OMIM:300046	3336
OMIM:300047	3337
OMIM:300048	3338
OMIM:300049	3339
OMIM:300054	3340
OMIM:300055	3341
OMIM:300062	3342
OMIM:300064	3343
OMIM:300066	3344
OMIM:300067	3345
OMIM:300068	3346
OMIM:300071	3347
OMIM:300073	3348
OMIM:300076	3349
OMIM:300082	3350
OMIM:300085	3351
OMIM:300087	3352
OMIM:300088	3353
OMIM:300100	3354
OMIM:300106	3355
OMIM:300113	3356
OMIM:300114	3357
OMIM:300115	3358
OMIM:300123	3359
OMIM:300125	3360
OMIM:300129	3361
OMIM:300136	3362
OMIM:300143	3363
OMIM:300147	3364
OMIM:300148	3365
OMIM:300155	3366
OMIM:300158	3367
OMIM:300166	3368
OMIM:300179	3369
OMIM:300184	3370
OMIM:300194	3371
OMIM:300200	3372
OMIM:300209	3373
OMIM:300210	3374
OMIM:300211	3375
OMIM:300215	3376
OMIM:300216	3377
OMIM:300218	3378
OMIM:300219	3379
OMIM:300221	3380
OMIM:300228	3381
OMIM:300232	3382
OMIM:300233	3383
OMIM:300238	3384
OMIM:300243	3385
OMIM:300244	3386
OMIM:300245	3387
OMIM:300257	3388
OMIM:300259	3389
OMIM:300260	3390
OMIM:300261	3391
OMIM:300262	3392
OMIM:300263	3393
OMIM:300266	3394
OMIM:300270	3395
OMIM:300271	3396
OMIM:300273	3397
OMIM:300280	3398
OMIM:300291	3399
OMIM:300299	3400
OMIM:300301	3401
OMIM:300306	3402
OMIM:300310	3403
OMIM:300321	3404
OMIM:300322	3405
OMIM:300323	3406
OMIM:300324	3407
OMIM:300331	3408
OMIM:300337	3409
OMIM:300345	3410
OMIM:300351	3411
OMIM:300352	3412
OMIM:300354	3413
OMIM:300355	3414
OMIM:300367	3415
OMIM:300372	3416
OMIM:300373	3417
OMIM:300376	3418
OMIM:300378	3419
OMIM:300387	3420
OMIM:300388	3421
OMIM:300400	3422
OMIM:300406	3423
OMIM:300419	3424
OMIM:300422	3425
OMIM:300423	3426
OMIM:300424	3427
OMIM:300425	3428
OMIM:300428	3429
OMIM:300431	3430
OMIM:300433	3431
OMIM:300434	3432
OMIM:300436	3433
OMIM:300438	3434
OMIM:300448	3435
OMIM:300454	3436
OMIM:300455	3437
OMIM:300464	3438
OMIM:300471	3439
OMIM:300472	3440
OMIM:300475	3441
OMIM:300476	3442
OMIM:300484	3443
OMIM:300486	3444
OMIM:300488	3445
OMIM:300489	3446
OMIM:300491	3447
OMIM:300494	3448
OMIM:300495	3449
OMIM:300496	3450
OMIM:300497	3451
OMIM:300498	3452
OMIM:300500	3453
OMIM:300504	3454
OMIM:300505	3455
OMIM:300509	3456
OMIM:300510	3457
OMIM:300511	3458
OMIM:300514	3459
OMIM:300518	3460
OMIM:300519	3461
OMIM:300523	3462
OMIM:300534	3463
OMIM:300536	3464
OMIM:300539	3465
OMIM:300554	3466
OMIM:300555	3467
OMIM:300557	3468
OMIM:300558	3469
OMIM:300559	3470
OMIM:300577	3471
OMIM:300578	3472
OMIM:300580	3473
OMIM:300581	3474
OMIM:300582	3475
OMIM:300584	3476
OMIM:300589	3477
OMIM:300590	3478
OMIM:300591	3479
OMIM:300600	3480
OMIM:300602	3481
OMIM:300604	3482
OMIM:300605	3483
OMIM:300607	3484
OMIM:300612	3485
OMIM:300613	3486
OMIM:300614	3487
OMIM:300615	3488
OMIM:300619	3489
OMIM:300622	3490
OMIM:300623	3491
OMIM:300624	3492
OMIM:300633	3493
OMIM:300635	3494
OMIM:300636	3495
OMIM:300640	3496
OMIM:300643	3497
OMIM:300645	3498
OMIM:300650	3499
OMIM:300652	3500
OMIM:300653	3501
OMIM:300659	3502
OMIM:300660	3503
OMIM:300661	3504
OMIM:300672	3505
OMIM:300673	3506
OMIM:300676	3507
OMIM:300679	3508
OMIM:300695	3509
OMIM:300696	3510
OMIM:300699	3511
OMIM:300700	3512
OMIM:300703	3513
OMIM:300704	3514
OMIM:300705	3515
OMIM:300706	3516
OMIM:300707	3517
OMIM:300709	3518
OMIM:300710	3519
OMIM:300711	3520
OMIM:300712	3521
OMIM:300716	3522
OMIM:300717	3523
OMIM:300718	3524
OMIM:300719	3525
OMIM:300749	3526
OMIM:300750	3527
OMIM:300751	3528
OMIM:300752	3529
OMIM:300755	3530
OMIM:300756	3531
OMIM:300758	3532
OMIM:300770	3533
OMIM:300778	3534
OMIM:300779	3535
OMIM:300799	3536
OMIM:300801	3537
OMIM:300802	3538
OMIM:300803	3539
OMIM:300804	3540
OMIM:300807	3541
OMIM:300809	3542
OMIM:300813	3543
OMIM:300814	3544
OMIM:300815	3545
OMIM:300816	3546
OMIM:300818	3547
OMIM:300829	3548
OMIM:300830	3549
OMIM:300831	3550
OMIM:300833	3551
OMIM:300834	3552
OMIM:300835	3553
OMIM:300842	3554
OMIM:300843	3555
OMIM:300844	3556
OMIM:300845	3557
OMIM:300847	3558
OMIM:300848	3559
OMIM:300849	3560
OMIM:300850	3561
OMIM:300851	3562
OMIM:300852	3563
OMIM:300853	3564
OMIM:300854	3565
OMIM:300855	3566
OMIM:300856	3567
OMIM:300857	3568
OMIM:300858	3569
OMIM:300860	3570
OMIM:300861	3571
OMIM:300863	3572
OMIM:300864	3573
OMIM:300867	3574
OMIM:300868	3575
OMIM:300869	3576
OMIM:300870	3577
OMIM:300872	3578
OMIM:300881	3579
OMIM:300882	3580
OMIM:300884	3581
OMIM:300886	3582
OMIM:300887	3583
OMIM:300888	3584
OMIM:300894	3585
OMIM:300895	3586
OMIM:300896	3587
OMIM:300905	3588
OMIM:300908	3589
OMIM:300909	3590
OMIM:300910	3591
OMIM:300911	3592
OMIM:300912	3593
OMIM:300914	3594
OMIM:300915	3595
OMIM:300918	3596
OMIM:300919	3597
OMIM:300923	3598
OMIM:300928	3599
OMIM:300932	3600
OMIM:300934	3601
OMIM:300942	3602
OMIM:300943	3603
OMIM:300946	3604
OMIM:300952	3605
OMIM:300953	3606
OMIM:300957	3607
OMIM:300958	3608
OMIM:300960	3609
OMIM:300963	3610
OMIM:300966	3611
OMIM:300967	3612
OMIM:300968	3613
OMIM:300971	3614
OMIM:300972	3615
OMIM:300977	3616
OMIM:300978	3617
OMIM:300979	3618
OMIM:300982	3619
OMIM:300983	3620
OMIM:300984	3621
OMIM:300985	3622
OMIM:300986	3623
OMIM:300988	3624
OMIM:300989	3625
OMIM:300990	3626
OMIM:300991	3627
OMIM:300997	3628
OMIM:300998	3629
OMIM:301000	3630
OMIM:301006	3631
OMIM:301008	3632
OMIM:301010	3633
OMIM:301013	3634
OMIM:301014	3635
OMIM:301015	3636
OMIM:301018	3637
OMIM:301020	3638
OMIM:301022	3639
OMIM:301040	3640
OMIM:301050	3641
OMIM:301200	3642
OMIM:301201	3643
OMIM:301220	3644
OMIM:301310	3645
OMIM:301410	3646
OMIM:301500	3647
OMIM:301590	3648
OMIM:301700	3649
OMIM:301790	3650
OMIM:301800	3651
OMIM:301815	3652
OMIM:301830	3653
OMIM:301835	3654
OMIM:301840	3655
OMIM:301845	3656
OMIM:301850	3657
OMIM:301900	3658
OMIM:301940	3659
OMIM:301950	3660
OMIM:302000	3661
OMIM:302030	3662
OMIM:302045	3663
OMIM:302060	3664
OMIM:302200	3665
OMIM:302350	3666
OMIM:302400	3667
OMIM:302500	3668
OMIM:302600	3669
OMIM:302700	3670
OMIM:302800	3671
OMIM:302801	3672
OMIM:302802	3673
OMIM:302803	3674
OMIM:302900	3675
OMIM:302905	3676
OMIM:302950	3677
OMIM:302960	3678
OMIM:303100	3679
OMIM:303110	3680
OMIM:303350	3681
OMIM:303400	3682
OMIM:303600	3683
OMIM:303650	3684
OMIM:303700	3685
OMIM:303800	3686
OMIM:303900	3687
OMIM:304020	3688
OMIM:304030	3689
OMIM:304050	3690
OMIM:304100	3691
OMIM:304110	3692
OMIM:304120	3693
OMIM:304150	3694
OMIM:304200	3695
OMIM:304300	3696
OMIM:304340	3697
OMIM:304350	3698
OMIM:304400	3699
OMIM:304500	3700
OMIM:304700	3701
OMIM:304730	3702
OMIM:304790	3703
OMIM:304800	3704
OMIM:304900	3705
OMIM:304950	3706
OMIM:305000	3707
OMIM:305100	3708
OMIM:305200	3709
OMIM:305350	3710
OMIM:305390	3711
OMIM:305400	3712
OMIM:305435	3713
OMIM:305450	3714
OMIM:305550	3715
OMIM:305600	3716
OMIM:305620	3717
OMIM:305690	3718
OMIM:305700	3719
OMIM:305800	3720
OMIM:305920	3721
OMIM:306000	3722
OMIM:306300	3723
OMIM:306400	3724
OMIM:306700	3725
OMIM:306800	3726
OMIM:306900	3727
OMIM:306930	3728
OMIM:306950	3729
OMIM:306955	3730
OMIM:306960	3731
OMIM:306980	3732
OMIM:306990	3733
OMIM:306995	3734
OMIM:307000	3735
OMIM:307010	3736
OMIM:307030	3737
OMIM:307150	3738
OMIM:307200	3739
OMIM:307500	3740
OMIM:307700	3741
OMIM:307800	3742
OMIM:307830	3743
OMIM:308050	3744
OMIM:308100	3745
OMIM:308200	3746
OMIM:308205	3747
OMIM:308220	3748
OMIM:308230	3749
OMIM:308240	3750
OMIM:308250	3751
OMIM:308280	3752
OMIM:308290	3753
OMIM:308300	3754
OMIM:308350	3755
OMIM:308500	3756
OMIM:308600	3757
OMIM:308700	3758
OMIM:308750	3759
OMIM:308800	3760
OMIM:308830	3761
OMIM:308850	3762
OMIM:308905	3763
OMIM:308940	3764
OMIM:308950	3765
OMIM:308960	3766
OMIM:308990	3767
OMIM:309000	3768
OMIM:309050	3769
OMIM:309100	3770
OMIM:309120	3771
OMIM:309200	3772
OMIM:309300	3773
OMIM:309350	3774
OMIM:309400	3775
OMIM:309480	3776
OMIM:309500	3777
OMIM:309510	3778
OMIM:309520	3779
OMIM:309530	3780
OMIM:309541	3781
OMIM:309545	3782
OMIM:309548	3783
OMIM:309549	3784
OMIM:309555	3785
OMIM:309560	3786
OMIM:309580	3787
OMIM:309583	3788
OMIM:309585	3789
OMIM:309610	3790
OMIM:309620	3791
OMIM:309630	3792
OMIM:309640	3793
OMIM:309800	3794
OMIM:309801	3795
OMIM:309840	3796
OMIM:309900	3797
OMIM:309930	3798
OMIM:309950	3799
OMIM:310000	3800
OMIM:310095	3801
OMIM:310200	3802
OMIM:310300	3803
OMIM:310350	3804
OMIM:310370	3805
OMIM:310400	3806
OMIM:310440	3807
OMIM:310460	3808
OMIM:310465	3809
OMIM:310468	3810
OMIM:310470	3811
OMIM:310490	3812
OMIM:310500	3813
OMIM:310600	3814
OMIM:310650	3815
OMIM:310700	3816
OMIM:310800	3817
OMIM:310900	3818
OMIM:310980	3819
OMIM:311000	3820
OMIM:311050	3821
OMIM:311070	3822
OMIM:311100	3823
OMIM:311200	3824
OMIM:311250	3825
OMIM:311300	3826
OMIM:311350	3827
OMIM:311360	3828
OMIM:311400	3829
OMIM:311450	3830
OMIM:311510	3831
OMIM:311895	3832
OMIM:311900	3833
OMIM:312000	3834
OMIM:312060	3835
OMIM:312080	3836
OMIM:312150	3837
OMIM:312170	3838
OMIM:312190	3839
OMIM:312200	3840
OMIM:312210	3841
OMIM:312300	3842
OMIM:312500	3843
OMIM:312550	3844
OMIM:312600	3845
OMIM:312612	3846
OMIM:312700	3847
OMIM:312750	3848
OMIM:312780	3849
OMIM:312830	3850
OMIM:312840	3851
OMIM:312863	3852
OMIM:312870	3853
OMIM:312910	3854
OMIM:312920	3855
OMIM:313000	3856
OMIM:313200	3857
OMIM:313350	3858
OMIM:313400	3859
OMIM:313420	3860
OMIM:313480	3861
OMIM:313490	3862
OMIM:313500	3863
OMIM:313850	3864
OMIM:313900	3865
OMIM:314000	3866
OMIM:314050	3867
OMIM:314100	3868
OMIM:314240	3869
OMIM:314250	3870
OMIM:314300	3871
OMIM:314320	3872
OMIM:314360	3873
OMIM:314380	3874
OMIM:314390	3875
OMIM:314400	3876
OMIM:314500	3877
OMIM:314550	3878
OMIM:314560	3879
OMIM:314570	3880
OMIM:314580	3881
OMIM:314600	3882
OMIM:314700	3883
OMIM:314705	3884
OMIM:314800	3885
OMIM:314900	3886
OMIM:400004	3887
OMIM:400021	3888
OMIM:400042	3889
OMIM:400043	3890
OMIM:400044	3891
OMIM:400045	3892
OMIM:415000	3893
OMIM:424500	3894
OMIM:425500	3895
OMIM:475000	3896
OMIM:489000	3897
OMIM:500000	3898
